,tiempo,temp,temp_s,clft,sp
0,0.0,24.927,24.968,0.0,24.6
1,1.0014407634735107,24.927,24.966,0.0,24.6
2,2.002910614013672,24.976,24.965,0.0,24.6
3,3.0044426918029785,24.976,24.964,0.0,24.6
4,4.00589394569397,24.976,24.963,0.0,24.6
5,5.007375478744507,24.976,24.961,0.0,24.6
6,6.008823871612549,25.024,24.96,0.0,24.6
7,7.0102643966674805,24.927,24.96,0.0,24.6
8,8.011496543884277,24.927,24.959,0.0,24.6
9,9.01268744468689,24.976,24.958,0.0,24.6
10,10.013864278793337,24.976,24.957,0.0,24.6
11,11.01506757736206,24.976,24.956,0.0,24.6
12,12.016213417053224,24.976,24.956,0.0,24.6
13,13.017262697219849,24.976,24.955,0.0,24.6
14,14.018711805343628,24.976,24.954,0.0,24.6
15,15.019628286361694,24.976,24.954,0.0,24.6
16,16.021084785461426,24.927,24.953,0.0,24.6
17,17.022241592407227,24.927,24.953,0.0,24.6
18,18.023693323135376,24.927,24.952,0.0,24.6
19,19.025143146514893,24.927,24.952,0.0,24.6
20,20.02665376663208,24.927,24.952,0.0,24.6
21,21.028091192245483,24.927,24.951,0.0,24.6
22,22.02951073646545,25.024,24.951,0.0,24.6
23,23.03100323677063,24.976,24.951,0.0,24.6
24,24.03216290473938,24.976,24.95,0.0,24.6
25,25.033668518066406,24.927,24.95,0.0,24.6
26,26.035144090652462,24.927,24.95,0.0,24.6
27,27.03658628463745,24.927,24.95,0.0,24.6
28,28.038063287734985,24.927,24.95,0.0,24.6
29,29.03958749771118,24.927,24.949,0.0,24.6
30,30.04109215736389,24.976,24.949,0.0,24.6
31,31.042250871658325,24.927,24.949,0.0,24.6
32,32.04370856285095,24.927,24.948,0.0,24.6
33,33.04517936706543,24.976,24.947,0.0,24.6
34,34.0466148853302,24.927,24.947,0.0,24.6
35,35.04758358001709,24.927,24.947,0.0,24.6
36,36.0490300655365,24.927,24.947,0.0,24.6
37,37.05051136016846,24.927,24.947,0.0,24.6
38,38.051573276519775,24.976,24.947,0.0,24.6
39,39.05300831794739,24.927,24.946,0.0,24.6
40,40.05444002151489,24.927,24.946,0.0,24.6
41,41.05589509010315,25.024,24.947,0.0,24.6
42,42.05741477012634,24.976,24.948,0.0,24.6
43,43.05888795852661,24.927,24.948,0.0,24.6
44,44.05912899971008,24.976,24.949,0.0,24.6
45,45.05928874015808,24.976,24.95,0.0,24.6
46,46.06035470962525,24.976,24.951,0.0,24.6
47,47.06141948699951,24.927,24.951,0.0,24.6
48,48.06267333030701,24.976,24.951,0.0,24.6
49,49.063312292099,24.927,24.95,0.0,24.6
50,50.06458044052124,24.927,24.949,0.0,24.6
51,51.06585359573364,24.976,24.949,0.0,24.6
52,52.067076683044434,24.927,24.948,0.0,24.6
53,53.068323850631714,24.927,24.949,0.0,24.6
54,54.069530963897705,25.024,24.95,0.0,24.6
55,55.07068586349487,24.927,24.95,0.0,24.6
56,56.07127809524536,24.927,24.947,0.0,24.6
57,57.07245779037476,24.927,24.947,0.0,24.6
58,58.07365870475769,24.927,24.946,0.0,24.6
59,59.07469344139099,24.976,24.946,0.0,24.6
60,60.07530403137207,24.927,24.945,0.0,24.6
61,61.07574200630188,24.927,24.945,0.0,24.6
62,62.07691073417664,24.927,24.944,0.0,24.6
63,63.07822346687317,24.976,24.942,0.0,24.6
64,64.0791916847229,24.927,24.941,0.0,24.6
65,65.08024454116821,24.927,24.94,0.0,24.6
66,66.08056306838989,24.976,24.939,0.0,24.6
67,67.08169889450073,24.976,24.937,0.0,24.6
68,68.08282446861267,24.927,24.936,0.0,24.6
69,69.08323955535889,24.927,24.937,0.0,24.6
70,70.08444881439209,24.976,24.935,0.0,24.6
71,71.08588528633118,24.927,24.933,0.0,24.6
72,72.08745431900024,24.927,24.935,0.0,24.6
73,73.0889196395874,24.927,24.936,0.0,24.6
74,74.09045267105103,24.927,24.935,0.0,24.6
75,75.09126329421997,24.927,24.936,0.0,24.6
76,76.09161949157715,24.927,24.937,0.0,24.6
77,77.09273958206177,24.927,24.938,0.0,24.6
78,78.09396505355835,24.927,24.938,0.0,24.6
79,79.09500741958618,24.927,24.939,0.0,24.6
80,80.09605264663696,24.927,24.938,0.0,24.6
81,81.09710764884949,24.927,24.937,0.0,24.6
82,82.09832000732422,24.927,24.938,0.0,24.6
83,83.0991005897522,24.927,24.938,0.0,24.6
84,84.09935307502747,24.927,24.938,0.0,24.6
85,85.10057497024536,24.927,24.94,0.0,24.6
86,86.10217380523682,25.024,24.939,0.0,24.6
87,87.10308480262756,24.927,24.94,0.0,24.6
88,88.10361838340759,24.927,24.94,0.0,24.6
89,89.10507297515869,24.927,24.939,0.0,24.6
90,90.10657286643982,24.927,24.941,0.0,24.6
91,91.1077606678009,24.927,24.94,0.0,24.6
92,92.10919213294984,24.927,24.94,0.0,24.6
93,93.11023783683775,24.976,24.94,0.0,24.6
94,94.11156630516052,24.976,24.942,0.0,24.6
95,95.1128044128418,24.976,24.941,0.0,24.6
96,96.11428689956664,24.927,24.942,0.0,24.6
97,97.11570501327516,24.976,24.942,0.0,24.6
98,98.11717057228088,24.927,24.944,0.0,24.6
99,99.1186032295227,24.927,24.945,0.0,24.6
100,100.11950898170473,24.976,24.946,0.0,24.6
101,101.12096548080444,24.976,24.948,0.0,24.6
102,102.12279915809631,24.927,24.948,0.0,24.6
103,103.1238090991974,24.927,24.949,0.0,24.6
104,104.125337600708,24.976,24.949,0.0,24.6
105,105.12675786018372,24.927,24.947,0.0,24.6
106,106.12759757041933,24.927,24.948,0.0,24.6
107,107.12903380393982,24.927,24.947,0.0,24.6
108,108.13048601150513,24.927,24.948,0.0,24.6
109,109.13159465789796,24.927,24.948,0.0,24.6
110,110.13303184509276,24.976,24.948,0.0,24.6
111,111.13448143005373,24.976,24.948,0.0,24.6
112,112.13537859916688,24.927,24.948,0.0,24.6
113,113.136789560318,24.927,24.947,0.0,24.6
114,114.1382360458374,24.927,24.947,0.0,24.6
115,115.13950490951538,24.976,24.946,0.0,24.6
116,116.14094424247742,24.976,24.945,0.0,24.6
117,117.14211916923524,24.927,24.946,0.0,24.6
118,118.14366269111632,24.927,24.946,0.0,24.6
119,119.14512729644775,24.976,24.946,0.0,24.6
120,120.14628529548644,24.927,24.946,0.0,24.6
121,121.14753603935242,24.976,24.945,0.0,24.6
122,122.1486873626709,24.976,24.945,0.0,24.6
123,123.149911403656,24.927,24.944,0.0,24.6
124,124.15120697021484,24.927,24.943,0.0,24.6
125,125.15262031555176,24.976,24.944,0.0,24.6
126,126.15405297279358,24.927,24.944,0.0,24.6
127,127.1552348136902,24.976,24.942,0.0,24.6
128,128.15551328659058,24.927,24.944,0.0,24.6
129,129.15695238113403,24.927,24.943,0.0,24.6
130,130.15836787223816,24.927,24.943,0.0,24.6
131,131.15986442565918,24.927,24.944,0.0,24.6
132,132.1609969139099,24.927,24.945,0.0,24.6
133,133.1624367237091,24.927,24.945,0.0,24.6
134,134.16322541236875,24.927,24.945,0.0,24.6
135,135.1647012233734,25.024,24.945,0.0,24.6
136,136.1661412715912,24.927,24.945,0.0,24.6
137,137.1672441959381,24.976,24.944,0.0,24.6
138,138.16870403289795,24.927,24.944,0.0,24.6
139,139.17011880874634,24.927,24.943,0.0,24.6
140,140.17157816886902,24.927,24.942,0.0,24.6
141,141.17301607131958,24.927,24.942,0.0,24.6
142,142.17413878440857,24.927,24.943,0.0,24.6
143,143.1755142211914,24.976,24.942,0.0,24.6
144,144.1769666671753,24.927,24.94,0.0,24.6
145,145.1784336566925,24.927,24.938,0.0,24.6
146,146.1791377067566,24.976,24.939,0.0,24.6
