,tiempo,temp,temp_s,clft,sp
0,0.0,24.34,24.28,0.0,24.0
1,1.001565933227539,24.145,24.28,0.0,24.0
2,2.003047227859497,24.145,24.279,0.0,24.0
3,3.0045268535614014,24.242,24.279,0.0,24.0
4,4.006006002426148,24.389,24.278,0.0,24.0
5,5.007455348968506,24.291,24.278,0.0,24.0
6,6.008589506149292,24.194,24.277,0.0,24.0
7,7.01002311706543,24.34,24.277,0.0,24.0
8,8.011483907699585,24.145,24.276,0.0,24.0
9,9.012945652008057,24.34,24.276,0.0,24.0
10,10.014013290405272,24.291,24.275,0.0,24.0
11,11.015140771865845,24.242,24.275,0.0,24.0
12,12.016582250595093,24.242,24.274,0.0,24.0
13,13.017995357513428,24.34,24.274,0.0,24.0
14,14.01949405670166,24.291,24.273,0.0,24.0
15,15.02097749710083,24.291,24.273,0.0,24.0
16,16.021684885025024,24.194,24.273,0.0,24.0
17,17.023163557052612,24.389,24.272,0.0,24.0
18,18.02464509010315,24.242,24.272,0.0,24.0
19,19.02599048614502,24.194,24.271,0.0,24.0
20,20.02743649482727,24.242,24.271,0.0,24.0
21,21.02854895591736,24.291,24.271,0.0,24.0
22,22.030007123947144,24.389,24.27,0.0,24.0
23,23.03144931793213,24.438,24.27,0.0,24.0
24,24.032920837402344,24.389,24.27,0.0,24.0
25,25.034398794174194,24.291,24.269,0.0,24.0
26,26.035515069961548,24.34,24.269,0.0,24.0
27,27.036989212036133,24.145,24.269,0.0,24.0
28,28.0384624004364,24.242,24.268,0.0,24.0
29,29.039928436279297,24.34,24.268,0.0,24.0
30,30.04137372970581,24.291,24.268,0.0,24.0
31,31.04168176651001,24.34,24.267,0.0,24.0
32,32.04312872886658,24.34,24.267,0.0,24.0
33,33.043986558914185,24.389,24.267,0.0,24.0
34,34.04551291465759,24.242,24.267,0.0,24.0
35,35.04656744003296,24.389,24.266,0.0,24.0
36,36.047629594802856,24.096,24.266,0.0,24.0
37,37.04871320724487,24.047,24.266,0.0,24.0
38,38.04964089393616,24.194,24.265,0.0,24.0
39,39.051114320755005,24.291,24.265,0.0,24.0
40,40.05258011817932,24.096,24.265,0.0,24.0
41,41.0536630153656,24.096,24.265,0.0,24.0
42,42.05511999130249,24.34,24.264,0.0,24.0
43,43.05656552314758,24.389,24.264,0.0,24.0
44,44.05801606178284,24.291,24.264,0.0,24.0
45,45.05943894386292,24.291,24.263,0.0,24.0
46,46.0605685710907,24.291,24.263,0.0,24.0
47,47.06177711486816,24.242,24.263,0.0,24.0
48,48.0619752407074,24.438,24.263,0.0,24.0
49,49.06343746185303,24.34,24.262,0.0,24.0
50,50.06492900848389,24.389,24.262,0.0,24.0
51,51.06568169593811,24.242,24.262,0.0,24.0
52,52.06713008880615,24.194,24.261,0.0,24.0
53,53.06858992576599,24.291,24.261,0.0,24.0
54,54.0699725151062,24.145,24.261,0.0,24.0
55,55.07141399383545,24.145,24.261,0.0,24.0
56,56.07255005836487,24.34,24.26,0.0,24.0
57,57.07397055625916,24.242,24.26,0.0,24.0
58,58.0754132270813,24.389,24.26,0.0,24.0
59,59.076794385910034,24.34,24.259,0.0,24.0
60,60.077385663986206,24.194,24.259,0.0,24.0
61,61.07766795158386,24.194,24.259,0.0,24.0
62,62.07796049118042,24.096,24.259,0.0,24.0
63,63.079405307769775,24.145,24.258,0.0,24.0
64,64.08086133003235,24.291,24.258,0.0,24.0
65,65.08236289024353,24.291,24.258,0.0,24.0
66,66.08356142044067,24.291,24.257,0.0,24.0
67,67.08502054214478,24.145,24.257,0.0,24.0
68,68.08629822731018,24.291,24.257,0.0,24.0
69,69.0877206325531,24.242,24.256,0.0,24.0
70,70.08916449546814,24.389,24.256,0.0,24.0
71,71.08962893486023,24.194,24.256,0.0,24.0
72,72.09106945991516,23.998,24.255,0.0,24.0
73,73.09253573417664,24.096,24.255,0.0,24.0
74,74.09402060508728,24.194,24.254,0.0,24.0
75,75.09549450874329,24.291,24.254,0.0,24.0
76,76.09695053100586,24.34,24.254,0.0,24.0
77,77.09774565696716,24.242,24.253,0.0,24.0
78,78.09802746772766,24.291,24.253,0.0,24.0
79,79.09953570365906,24.145,24.253,0.0,24.0
80,80.10098361968994,24.145,24.252,0.0,24.0
81,81.10181403160095,24.438,24.252,0.0,24.0
82,82.10304117202759,24.291,24.251,0.0,24.0
83,83.10449409484863,24.145,24.251,0.0,24.0
84,84.10593962669373,24.194,24.25,0.0,24.0
85,85.1073899269104,24.291,24.25,0.0,24.0
86,86.10884523391724,24.34,24.25,0.0,24.0
87,87.109778881073,24.34,24.249,0.0,24.0
88,88.11124682426453,24.242,24.249,0.0,24.0
89,89.11271905899048,24.291,24.248,0.0,24.0
90,90.11402440071106,24.242,24.248,0.0,24.0
91,91.11544585227966,24.34,24.247,0.0,24.0
92,92.11817336082458,24.242,24.247,0.0,24.0
93,93.1196105480194,24.291,24.246,0.0,24.0
94,94.12105107307434,24.047,24.246,0.0,24.0
95,95.12249827384947,24.145,24.245,0.0,24.0
96,96.12394833564758,24.096,24.245,0.0,24.0
97,97.1250786781311,24.34,24.244,0.0,24.0
98,98.1265504360199,24.389,24.244,0.0,24.0
99,99.12796258926392,24.194,24.243,0.0,24.0
100,100.12941646575928,24.438,24.243,0.0,24.0
