tiempo,temp,temp_s,sp,clft
0.0,0.11549999999999999,0.11605882352941181,0.11764705882352941,0.0
1.0012667179107666,0.11694117647058822,0.1160294117647059,0.11764705882352941,0.0
2.002426624298096,0.11549999999999999,0.11599999999999998,0.11764705882352941,0.0
3.00339674949646,0.11694117647058822,0.11599999999999998,0.11764705882352941,0.0
4.004749298095703,0.11549999999999999,0.11597058823529416,0.11764705882352941,0.0
5.00623083114624,0.11549999999999999,0.11594117647058824,0.11764705882352941,0.0
6.007686138153076,0.11549999999999999,0.11594117647058824,0.11764705882352941,0.0
7.009064197540283,0.11694117647058822,0.11591176470588233,0.11764705882352941,0.0
8.010564088821411,0.11549999999999999,0.1158823529411765,0.11764705882352941,0.0
9.012051343917848,0.11549999999999999,0.1158823529411765,0.11764705882352941,0.0
10.013532161712646,0.11549999999999999,0.1158823529411765,0.11764705882352941,0.0
11.014792442321776,0.11835294117647062,0.11585294117647059,0.11764705882352941,0.0
12.015733480453491,0.11549999999999999,0.11585294117647059,0.11764705882352941,0.0
13.017337799072266,0.11549999999999999,0.11585294117647059,0.11764705882352941,0.0
14.018576860427856,0.11549999999999999,0.11585294117647059,0.11764705882352941,0.0
15.020056009292604,0.11549999999999999,0.11582352941176467,0.11764705882352941,0.0
16.020870685577393,0.11549999999999999,0.11582352941176467,0.11764705882352941,0.0
17.02229404449463,0.11549999999999999,0.11582352941176467,0.11764705882352941,0.0
18.02375960350037,0.11549999999999999,0.11582352941176467,0.11764705882352941,0.0
19.025181531906128,0.11549999999999999,0.11582352941176467,0.11764705882352941,0.0
20.026705026626587,0.11549999999999999,0.11582352941176467,0.11764705882352941,0.0
21.02814054489136,0.11549999999999999,0.11582352941176467,0.11764705882352941,0.0
22.02957773208618,0.11549999999999999,0.11582352941176467,0.11764705882352941,0.0
23.03106093406677,0.11549999999999999,0.11585294117647059,0.11764705882352941,0.0
24.031768560409542,0.11549999999999999,0.11585294117647059,0.11764705882352941,0.0
25.03325390815735,0.11549999999999999,0.11585294117647059,0.11764705882352941,0.0
26.03442883491516,0.11835294117647062,0.11585294117647059,0.11764705882352941,0.0
27.0358669757843,0.11549999999999999,0.11585294117647059,0.11764705882352941,0.0
28.037294387817383,0.11694117647058822,0.11585294117647059,0.11764705882352941,0.0
29.03874897956848,0.11549999999999999,0.1158823529411765,0.11764705882352941,0.0
30.040202617645264,0.11694117647058822,0.1158823529411765,0.11764705882352941,0.0
31.04165959358216,0.11694117647058822,0.11582352941176467,0.11764705882352941,0.0
32.04309272766113,0.11694117647058822,0.1158823529411765,0.11764705882352941,0.0
33.04325079917908,0.11549999999999999,0.11582352941176467,0.11764705882352941,0.0
34.04468512535095,0.11549999999999999,0.11585294117647059,0.11764705882352941,0.0
35.04619383811951,0.11549999999999999,0.11585294117647059,0.11764705882352941,0.0
36.04775714874268,0.11549999999999999,0.11585294117647059,0.11764705882352941,0.0
37.04922580718994,0.11549999999999999,0.11582352941176467,0.11764705882352941,0.0
38.05066919326782,0.11549999999999999,0.1158823529411765,0.11764705882352941,0.0
39.05209636688232,0.11549999999999999,0.1158823529411765,0.11764705882352941,0.0
40.05355095863342,0.11549999999999999,0.1158823529411765,0.11764705882352941,0.0
41.05500602722168,0.11549999999999999,0.1158823529411765,0.11764705882352941,0.0
42.056458950042725,0.11694117647058822,0.11597058823529416,0.11764705882352941,0.0
43.05789756774902,0.11549999999999999,0.11597058823529416,0.11764705882352941,0.0
44.05933499336243,0.11549999999999999,0.11594117647058824,0.11764705882352941,0.0
45.059654712677,0.11549999999999999,0.11591176470588233,0.11764705882352941,0.0
46.06114673614502,0.11549999999999999,0.11591176470588233,0.11764705882352941,0.0
47.06263446807861,0.11549999999999999,0.11591176470588233,0.11764705882352941,0.0
48.06411957740784,0.11694117647058822,0.11591176470588233,0.11764705882352941,0.0
49.06556010246277,0.11549999999999999,0.11594117647058824,0.11764705882352941,0.0
50.0670051574707,0.11549999999999999,0.11594117647058824,0.11764705882352941,0.0
51.06854295730591,0.11549999999999999,0.11597058823529416,0.11764705882352941,0.0
52.06975531578064,0.11835294117647062,0.11591176470588233,0.11764705882352941,0.0
53.07119274139404,0.11549999999999999,0.11591176470588233,0.11764705882352941,0.0
54.07263779640198,0.11549999999999999,0.11591176470588233,0.11764705882352941,0.0
55.07408595085144,0.11549999999999999,0.11585294117647059,0.11764705882352941,0.0
56.07561850547791,0.11694117647058822,0.11582352941176467,0.11764705882352941,0.0
57.07706356048584,0.11549999999999999,0.11585294117647059,0.11764705882352941,0.0
58.07849955558777,0.11549999999999999,0.11585294117647059,0.11764705882352941,0.0
59.07964110374451,0.11549999999999999,0.11585294117647059,0.11764705882352941,0.0
60.081066846847534,0.11549999999999999,0.11585294117647059,0.11764705882352941,0.0
61.08247518539429,0.11694117647058822,0.11591176470588233,0.11764705882352941,0.0
62.08361577987671,0.11549999999999999,0.11591176470588233,0.11764705882352941,0.0
63.08505964279175,0.11694117647058822,0.11597058823529416,0.11764705882352941,0.0
64.0865752696991,0.11694117647058822,0.11599999999999998,0.11764705882352941,0.0
65.08771777153015,0.11549999999999999,0.11599999999999998,0.11764705882352941,0.0
66.08918237686157,0.11549999999999999,0.11594117647058824,0.11764705882352941,0.0
67.0906355381012,0.11694117647058822,0.11597058823529416,0.11764705882352941,0.0
68.09184312820435,0.11549999999999999,0.11597058823529416,0.11764705882352941,0.0
69.09313082695007,0.11549999999999999,0.11599999999999998,0.11764705882352941,0.0
70.09463739395142,0.11549999999999999,0.11599999999999998,0.11764705882352941,0.0
71.09570169448853,0.11549999999999999,0.11597058823529416,0.11764705882352941,0.0
72.09715604782104,0.11549999999999999,0.11597058823529416,0.11764705882352941,0.0
73.09863018989563,0.11549999999999999,0.11599999999999998,0.11764705882352941,0.0
74.10009622573853,0.11694117647058822,0.11599999999999998,0.11764705882352941,0.0
75.1015408039093,0.11694117647058822,0.11599999999999998,0.11764705882352941,0.0
76.10299062728882,0.11694117647058822,0.11599999999999998,0.11764705882352941,0.0
77.10447573661804,0.11549999999999999,0.11599999999999998,0.11764705882352941,0.0
78.10568761825562,0.11549999999999999,0.11597058823529416,0.11764705882352941,0.0
79.10717344284058,0.11549999999999999,0.11594117647058824,0.11764705882352941,0.0
80.10867810249329,0.11549999999999999,0.11594117647058824,0.11764705882352941,0.0
81.11015295982361,0.11405882352941177,0.11594117647058824,0.11764705882352941,0.0
82.1116361618042,0.11694117647058822,0.11591176470588233,0.11764705882352941,0.0
83.11326742172241,0.11549999999999999,0.11599999999999998,0.11764705882352941,0.0
84.11470079421997,0.11549999999999999,0.11599999999999998,0.11764705882352941,0.0
85.11613464355469,0.11694117647058822,0.1160294117647059,0.11764705882352941,0.0
86.11759090423584,0.11694117647058822,0.1160294117647059,0.11764705882352941,0.0
87.11904668807983,0.11694117647058822,0.1160294117647059,0.11764705882352941,0.0
88.12050127983093,0.11549999999999999,0.1160294117647059,0.11764705882352941,0.0
89.12199378013611,0.11694117647058822,0.1160294117647059,0.11764705882352941,0.0
90.123206615448,0.11549999999999999,0.1160294117647059,0.11764705882352941,0.0
91.12363052368164,0.11549999999999999,0.11597058823529416,0.11764705882352941,0.0
92.12487244606018,0.11694117647058822,0.11599999999999998,0.11764705882352941,0.0
93.1260416507721,0.11549999999999999,0.11597058823529416,0.11764705882352941,0.0
94.1274836063385,0.11549999999999999,0.1160294117647059,0.11764705882352941,0.0
95.12893152236938,0.11549999999999999,0.11599999999999998,0.11764705882352941,0.0
96.130224943161,0.11835294117647062,0.1160294117647059,0.11764705882352941,0.0
97.1315860748291,0.11549999999999999,0.1160294117647059,0.11764705882352941,0.0
98.13302421569824,0.11549999999999999,0.11608823529411762,0.11764705882352941,0.0
99.13428258895874,0.11549999999999999,0.11608823529411762,0.11764705882352941,0.0
100.13575410842896,0.11549999999999999,0.11605882352941181,0.11764705882352941,0.0
101.1372139453888,0.11694117647058822,0.11608823529411762,0.11764705882352941,0.0
102.13866591453552,0.11549999999999999,0.1160294117647059,0.11764705882352941,0.0
103.14014792442322,0.11694117647058822,0.1160294117647059,0.11764705882352941,0.0
104.14158153533936,0.11549999999999999,0.11599999999999998,0.11764705882352941,0.0
