,tiempo,temp,temp_s,clft,sp
0,0.0,23.021,23.045,0.0,23.0
1,1.0004510879516602,23.118,23.043,0.0,23.0
2,2.001663446426392,23.118,23.042,0.0,23.0
3,3.0029077529907227,22.972,23.04,0.0,23.0
4,4.004180669784546,23.069,23.039,0.0,23.0
5,5.005402565002441,23.021,23.037,0.0,23.0
6,6.006705522537232,23.069,23.036,0.0,23.0
7,7.00777792930603,23.021,23.035,0.0,23.0
8,8.008850812911987,23.021,23.034,0.0,23.0
9,9.010112524032593,23.069,23.033,0.0,23.0
10,10.011327028274536,23.021,23.031,0.0,23.0
11,11.012658596038818,23.021,23.03,0.0,23.0
12,12.013906240463257,23.021,23.029,0.0,23.0
13,13.01512050628662,22.972,23.028,0.0,23.0
14,14.01619577407837,22.972,23.027,0.0,23.0
15,15.017503261566162,23.069,23.027,0.0,23.0
16,16.01872754096985,22.972,23.026,0.0,23.0
17,17.019983530044556,23.069,23.025,0.0,23.0
18,18.02123069763184,22.972,23.024,0.0,23.0
19,19.02250599861145,22.972,23.023,0.0,23.0
20,20.0237295627594,23.069,23.022,0.0,23.0
21,21.02444314956665,23.021,23.022,0.0,23.0
22,22.025665998458862,22.972,23.021,0.0,23.0
23,23.02694201469421,23.021,23.02,0.0,23.0
24,24.028188943862915,23.021,23.02,0.0,23.0
25,25.02943515777588,23.021,23.019,0.0,23.0
26,26.030675172805783,23.021,23.019,0.0,23.0
27,27.031922817230225,22.972,23.018,0.0,23.0
28,28.032615661621094,23.021,23.018,0.0,23.0
29,29.03384613990784,22.972,23.017,0.0,23.0
30,30.03509831428528,23.021,23.017,0.0,23.0
31,31.03634548187256,22.972,23.016,0.0,23.0
32,32.03763175010681,23.069,23.016,0.0,23.0
33,33.03885555267334,23.021,23.016,0.0,23.0
34,34.04008221626282,22.972,23.015,0.0,23.0
35,35.04045128822327,23.118,23.015,0.0,23.0
36,36.04174709320069,23.069,23.015,0.0,23.0
37,37.04299354553223,23.021,23.014,0.0,23.0
38,38.04424858093262,22.972,23.014,0.0,23.0
39,39.04546999931336,23.021,23.014,0.0,23.0
40,40.04669451713562,23.069,23.014,0.0,23.0
41,41.04797387123108,23.021,23.013,0.0,23.0
42,42.04926300048828,23.021,23.013,0.0,23.0
43,43.050508975982666,23.021,23.013,0.0,23.0
44,44.05178952217102,23.021,23.013,0.0,23.0
45,45.05307841300965,22.972,23.013,0.0,23.0
46,46.05436873435974,22.972,23.013,0.0,23.0
47,47.05561542510986,23.021,23.013,0.0,23.0
48,48.05690240859985,23.069,23.013,0.0,23.0
49,49.05818152427673,22.972,23.013,0.0,23.0
50,50.05940628051758,22.972,23.013,0.0,23.0
51,51.0606529712677,23.069,23.013,0.0,23.0
52,52.06189799308777,23.021,23.013,0.0,23.0
53,53.06312417984009,23.021,23.013,0.0,23.0
54,54.064374923706055,22.972,23.013,0.0,23.0
55,55.06459951400757,23.069,23.013,0.0,23.0
56,56.06584572792053,23.021,23.013,0.0,23.0
57,57.06709003448486,23.021,23.013,0.0,23.0
58,58.06838035583496,22.972,23.013,0.0,23.0
59,59.06963109970093,22.972,23.013,0.0,23.0
60,60.07079434394837,22.972,23.013,0.0,23.0
61,61.072009801864624,23.021,23.013,0.0,23.0
62,62.07268810272217,23.021,23.013,0.0,23.0
63,63.07301473617554,23.021,23.013,0.0,23.0
64,64.07422614097595,23.069,23.014,0.0,23.0
65,65.07549929618835,23.021,23.014,0.0,23.0
66,66.07656717300415,23.118,23.014,0.0,23.0
67,67.07779097557068,23.069,23.014,0.0,23.0
68,68.07903099060059,23.021,23.014,0.0,23.0
69,69.0801088809967,23.118,23.014,0.0,23.0
70,70.08132600784302,23.021,23.015,0.0,23.0
71,71.08257675170898,22.972,23.015,0.0,23.0
72,72.08364772796631,23.069,23.015,0.0,23.0
73,73.08458065986633,22.972,23.015,0.0,23.0
74,74.08585500717163,23.021,23.016,0.0,23.0
75,75.08705401420593,23.021,23.016,0.0,23.0
76,76.08828496932983,23.021,23.016,0.0,23.0
77,77.0895094871521,22.972,23.016,0.0,23.0
78,78.09079122543335,22.972,23.017,0.0,23.0
79,79.09211993217468,23.021,23.017,0.0,23.0
80,80.09255743026733,22.972,23.017,0.0,23.0
81,81.09385824203491,23.021,23.017,0.0,23.0
82,82.09503269195557,23.021,23.018,0.0,23.0
83,83.09627723693848,23.021,23.018,0.0,23.0
84,84.09732627868652,23.021,23.018,0.0,23.0
85,85.09858131408691,22.972,23.018,0.0,23.0
86,86.09983134269714,23.021,23.019,0.0,23.0
87,87.10060572624207,22.972,23.019,0.0,23.0
88,88.10184741020203,22.972,23.019,0.0,23.0
89,89.10301613807678,23.021,23.019,0.0,23.0
90,90.10425615310668,22.972,23.02,0.0,23.0
91,91.10450291633606,22.972,23.02,0.0,23.0
92,92.1058189868927,23.021,23.02,0.0,23.0
93,93.107027053833,23.118,23.021,0.0,23.0
94,94.10824823379517,23.021,23.021,0.0,23.0
95,95.10956621170044,23.021,23.021,0.0,23.0
96,96.11080503463744,23.021,23.021,0.0,23.0
97,97.11202573776244,23.021,23.022,0.0,23.0
98,98.1125557422638,22.972,23.022,0.0,23.0
99,99.1126835346222,23.069,23.022,0.0,23.0
100,100.11399626731873,23.069,23.023,0.0,23.0
101,101.1152045726776,23.069,23.023,0.0,23.0
102,102.11646008491516,23.021,23.023,0.0,23.0
103,103.11770033836363,22.972,23.024,0.0,23.0
104,104.11894702911376,22.972,23.024,0.0,23.0
105,105.12019872665404,23.021,23.024,0.0,23.0
106,106.12141728401184,23.021,23.024,0.0,23.0
107,107.12265610694884,23.021,23.025,0.0,23.0
108,108.1238808631897,23.069,23.025,0.0,23.0
109,109.12513136863708,22.972,23.025,0.0,23.0
110,110.12621283531188,23.069,23.025,0.0,23.0
111,111.12745547294617,23.069,23.026,0.0,23.0
112,112.12870502471924,23.021,23.026,0.0,23.0
113,113.1299970149994,23.021,23.026,0.0,23.0
114,114.13120698928832,23.021,23.027,0.0,23.0
