,tiempo,temp,temp_s,clft,sp
0,0.0,24.731,24.782,0.0,25.0
1,1.0011036396026611,24.878,24.779,0.0,25.0
2,2.002163410186768,24.682,24.777,0.0,25.0
3,3.003634214401245,24.78,24.774,0.0,25.0
4,4.00514554977417,24.731,24.772,0.0,25.0
5,5.006611108779907,24.878,24.77,0.0,25.0
6,6.008086919784546,24.829,24.769,0.0,25.0
7,7.009526968002319,24.829,24.767,0.0,25.0
8,8.010966539382935,24.682,24.765,0.0,25.0
9,9.012175798416138,24.731,24.764,0.0,25.0
10,10.013484239578249,24.731,24.763,0.0,25.0
11,11.01409363746643,24.585,24.762,0.0,25.0
12,12.015549421310425,24.878,24.761,0.0,25.0
13,13.016590356826782,24.78,24.76,0.0,25.0
14,14.018120288848875,24.829,24.759,0.0,25.0
15,15.019184589385986,24.731,24.758,0.0,25.0
16,16.020233154296875,24.682,24.758,0.0,25.0
17,17.021677494049072,24.731,24.757,0.0,25.0
18,18.02313232421875,24.878,24.757,0.0,25.0
19,19.0245840549469,24.829,24.757,0.0,25.0
20,20.026057481765747,24.78,24.756,0.0,25.0
21,21.026400804519653,24.682,24.756,0.0,25.0
22,22.02747893333435,24.78,24.756,0.0,25.0
23,23.028943300247192,24.585,24.755,0.0,25.0
24,24.030051469802856,24.878,24.755,0.0,25.0
25,25.031253337860107,24.731,24.755,0.0,25.0
26,26.03229022026062,24.78,24.754,0.0,25.0
27,27.03371834754944,24.829,24.754,0.0,25.0
28,28.035162448883057,24.633,24.754,0.0,25.0
29,29.036622762680054,24.78,24.753,0.0,25.0
30,30.03815507888794,24.78,24.753,0.0,25.0
31,31.03963112831116,24.633,24.751,0.0,25.0
32,32.04111099243164,24.878,24.754,0.0,25.0
33,33.04257273674011,24.829,24.748,0.0,25.0
34,34.04402422904968,24.682,24.746,0.0,25.0
35,35.0454797744751,24.78,24.74,0.0,25.0
36,36.046345949172974,24.78,24.741,0.0,25.0
37,37.04778790473938,24.682,24.742,0.0,25.0
38,38.04922366142273,24.633,24.742,0.0,25.0
39,39.05070376396179,24.731,24.737,0.0,25.0
40,40.05216026306152,24.78,24.738,0.0,25.0
41,41.05370688438416,24.731,24.74,0.0,25.0
42,42.05441761016846,24.682,24.733,0.0,25.0
43,43.05548286437988,24.78,24.734,0.0,25.0
44,44.05654716491699,24.633,24.734,0.0,25.0
45,45.057772159576416,24.682,24.733,0.0,25.0
46,46.058433055877686,24.927,24.729,0.0,25.0
47,47.05994558334351,24.829,24.728,0.0,25.0
48,48.06100416183472,24.682,24.727,0.0,25.0
49,49.06250596046448,24.78,24.726,0.0,25.0
50,50.06396150588989,24.829,24.727,0.0,25.0
51,51.06540298461914,24.682,24.727,0.0,25.0
52,52.06684994697571,24.682,24.722,0.0,25.0
53,53.06803560256958,24.682,24.721,0.0,25.0
54,54.06948566436768,24.682,24.716,0.0,25.0
55,55.07094645500183,24.682,24.715,0.0,25.0
56,56.072404623031616,24.731,24.714,0.0,25.0
